reference_designator,method,stream_name,uframe_route,driver,parser,instrument_type
CE07SHSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_aarm,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_mgr,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_error,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_gps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_msg_counts,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_pps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_superv,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_cpu_uptime_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_aarm_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_mgr_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_error_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_gps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_msg_counts_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_pps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_superv_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-RID27-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered,Ingest.optaa-dj-dcl_recovered,optaa_dj_dcl_recovered_driver,optaa_dj_dcl,Science
CE07SHSM-RID27-01-OPTAAD000,recovered_host,optaa_dj_dcl_metadata_recovered,Ingest.optaa-dj-dcl_recovered,optaa_dj_dcl_recovered_driver,optaa_dj_dcl,Science
CE07SHSM-RID27-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument,Ingest.optaa-dj-dcl_telemetered,optaa_dj_dcl_telemetered_driver,optaa_dj_dcl,Science
CE07SHSM-RID27-01-OPTAAD000,telemetered,optaa_dj_dcl_metadata,Ingest.optaa-dj-dcl_telemetered,optaa_dj_dcl_telemetered_driver,optaa_dj_dcl,Science
CE07SHSM-RID27-02-FLORTD000,recovered_host,flort_dj_dcl_instrument_recovered,Ingest.flort-dj-dcl_recovered,flort_dj_dcl_recovered_driver,flort_dj_dcl,Science
CE07SHSM-RID27-02-FLORTD000,telemetered,flort_dj_dcl_instrument,Ingest.flort-dj-dcl_telemetered,flort_dj_dcl_telemetered_driver,flort_dj_dcl,Science
CE07SHSM-RID27-03-CTDBPC000,recovered_host,ctdbp_cdef_dcl_instrument_recovered,Ingest.ctdbp-cdef-dcl_recovered,ctdbp_cdef_dcl_recovered_driver,ctdbp_cdef_dcl,Science
CE07SHSM-RID27-03-CTDBPC000,recovered_inst,ctdbp_cdef_instrument_recovered,Ingest.ctdbp-cdef_recovered,ctdbp_cdef_recovered_driver,ctdbp_cdef,Science
CE07SHSM-RID27-03-CTDBPC000,telemetered,ctdbp_cdef_dcl_instrument,Ingest.ctdbp-cdef-dcl_telemetered,ctdbp_cdef_dcl_telemetered_driver,ctdbp_cdef_dcl,Science
CE07SHSM-RID27-04-DOSTAD000,recovered_inst,,,,,Science
CE07SHSM-RID27-04-DOSTAD000,recovered_host,dosta_abcdjm_dcl_instrument_recovered,Ingest.dosta-abcdjm-dcl_recovered,dosta_abcdjm_dcl_recovered_driver,dosta_abcdjm_dcl,Science
CE07SHSM-RID27-04-DOSTAD000,telemetered,dosta_abcdjm_dcl_instrument,Ingest.dosta-abcdjm-dcl_telemetered,dosta_abcdjm_dcl_telemetered_driver,dosta_abcdjm_dcl,Science
CE07SHSM-SBC11-00-CPMENG000,telemetered,cg_cpm_eng_cpm,Ingest.cg-cpm-eng-cpm_telemetered,cg_cpm_eng_cpm_telemetered_driver,cg_cpm_eng_cpm,Engineering
CE07SHSM-SBC11-00-CPMENG000,recovered_host,cg_cpm_eng_cpm_recovered,Ingest.cg-cpm-eng-cpm_recovered,cg_cpm_eng_cpm_recovered_driver,cg_cpm_eng_cpm,Engineering
CE07SHSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_cpu_uptime,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_aarm,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_mgr,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_error,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_gps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_msg_counts,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_pps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_superv,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_cpu_uptime_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_aarm_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_mgr_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_error_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_gps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_msg_counts_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_pps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_superv_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD11-01-MOPAK0000,recovered_host,mopak_o_dcl_accel_recovered,Ingest.mopak-o-dcl_recovered,mopak_o_dcl_recovered_driver,mopak_o_dcl,Engineering
CE07SHSM-SBD11-01-MOPAK0000,recovered_host,mopak_o_dcl_rate_recovered,Ingest.mopak-o-dcl_recovered,mopak_o_dcl_recovered_driver,mopak_o_dcl,Engineering
CE07SHSM-SBD11-01-MOPAK0000,telemetered,mopak_o_dcl_accel,Ingest.mopak-o-dcl_telemetered,mopak_o_dcl_telemetered_driver,mopak_o_dcl,Engineering
CE07SHSM-SBD11-01-MOPAK0000,telemetered,mopak_o_dcl_rate,Ingest.mopak-o-dcl_telemetered,mopak_o_dcl_telemetered_driver,mopak_o_dcl,Engineering
CE07SHSM-SBD11-02-HYDGN0000,recovered_host,hyd_o_dcl_instrument_recovered,Ingest.hyd-o-dcl_recovered,hyd_o_dcl_recovered_driver,hyd_o_dcl,Engineering
CE07SHSM-SBD11-02-HYDGN0000,telemetered,hyd_o_dcl_instrument,Ingest.hyd-o-dcl_telemetered,hyd_o_dcl_telemetered_driver,hyd_o_dcl,Engineering
CE07SHSM-SBD11-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_air_recovered,Ingest.pco2a-a-dcl_recovered,pco2a_a_dcl_recovered_driver,pco2a_a_dcl,Science
CE07SHSM-SBD11-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_water_recovered,Ingest.pco2a-a-dcl_recovered,pco2a_a_dcl_recovered_driver,pco2a_a_dcl,Science
CE07SHSM-SBD11-04-PCO2AA000,telemetered,pco2a_a_dcl_instrument_air,Ingest.pco2a-a-dcl_telemetered,pco2a_a_dcl_telemetered_driver,pco2a_a_dcl,Science
CE07SHSM-SBD11-04-PCO2AA000,telemetered,pco2a_a_dcl_instrument_water,Ingest.pco2a-a-dcl_telemetered,pco2a_a_dcl_telemetered_driver,pco2a_a_dcl,Science
CE07SHSM-SBD11-06-METBKA000,recovered_host,metbk_a_dcl_instrument_recovered,Ingest.metbk-a-dcl_recovered,metbk_a_dcl_recovered_driver,metbk_a_dcl,Science
CE07SHSM-SBD11-06-METBKA000,recovered_host,metbk_hourly,Ingest.metbk-a-dcl_recovered,metbk_a_dcl_recovered_driver,,Science
CE07SHSM-SBD11-06-METBKA000,telemetered,metbk_a_dcl_instrument,Ingest.metbk-a-dcl_telemetered,metbk_a_dcl_telemetered_driver,metbk_a_dcl,Science
CE07SHSM-SBD11-06-METBKA000,telemetered,metbk_hourly,Ingest.metbk-a-dcl_telemetered,metbk_a_dcl_telemetered_driver,,Science
CE07SHSM-SBD12-00-DCLENG000,telemetered,cg_dcl_eng_dcl_cpu_uptime,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_aarm,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_mgr,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,telemetered,cg_dcl_eng_dcl_error,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,telemetered,cg_dcl_eng_dcl_gps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,telemetered,cg_dcl_eng_dcl_msg_counts,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,telemetered,cg_dcl_eng_dcl_pps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,telemetered,cg_dcl_eng_dcl_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,telemetered,cg_dcl_eng_dcl_superv,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_cpu_uptime_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_aarm_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_mgr_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_error_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_gps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_msg_counts_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_pps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_superv_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CE07SHSM-SBD12-03-HYDGN0000,recovered_host,hyd_o_dcl_instrument_recovered,Ingest.hyd-o-dcl_recovered,hyd_o_dcl_recovered_driver,hyd_o_dcl,Engineering
CE07SHSM-SBD12-03-HYDGN0000,telemetered,hyd_o_dcl_instrument,Ingest.hyd-o-dcl_telemetered,hyd_o_dcl_telemetered_driver,hyd_o_dcl,Engineering
CE07SHSM-SBD12-04-VELPTA000,recovered_host,velpt_ab_dcl_diagnostics_metadata_recovered,Ingest.velpt-ab-dcl_recovered,velpt_ab_dcl_recovered_driver,velpt_ab_dcl_particles,Science
CE07SHSM-SBD12-04-VELPTA000,recovered_host,velpt_ab_dcl_diagnostics_recovered,Ingest.velpt-ab-dcl_recovered,velpt_ab_dcl_recovered_driver,velpt_ab_dcl_particles,Science
CE07SHSM-SBD12-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered,Ingest.velpt-ab-dcl_recovered,velpt_ab_dcl_recovered_driver,velpt_ab_dcl_particles,Science
CE07SHSM-SBD12-04-VELPTA000,recovered_inst,velpt_ab_diagnostics_metadata_recovered,Ingest.velpt-ab_recovered,velpt_ab_recovered_driver,velpt_ab_particles,Science
CE07SHSM-SBD12-04-VELPTA000,recovered_inst,velpt_ab_diagnostics_recovered,Ingest.velpt-ab_recovered,velpt_ab_recovered_driver,velpt_ab_particles,Science
CE07SHSM-SBD12-04-VELPTA000,recovered_inst,velpt_ab_instrument_metadata_recovered,Ingest.velpt-ab_recovered,velpt_ab_recovered_driver,velpt_ab_particles,Science
CE07SHSM-SBD12-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered,Ingest.velpt-ab_recovered,velpt_ab_recovered_driver,velpt_ab_particles,Science
CE07SHSM-SBD12-04-VELPTA000,telemetered,velpt_ab_dcl_diagnostics,Ingest.velpt-ab-dcl_telemetered,velpt_ab_dcl_telemetered_driver,velpt_ab_dcl_particles,Science
CE07SHSM-SBD12-04-VELPTA000,telemetered,velpt_ab_dcl_diagnostics_metadata,Ingest.velpt-ab-dcl_telemetered,velpt_ab_dcl_telemetered_driver,velpt_ab_dcl_particles,Science
CE07SHSM-SBD12-04-VELPTA000,telemetered,velpt_ab_dcl_instrument,Ingest.velpt-ab-dcl_telemetered,velpt_ab_dcl_telemetered_driver,velpt_ab_dcl_particles,Science
CE07SHSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_fourier_recovered,Ingest.wavss-a-dcl_recovered,wavss_a_dcl_recovered_driver,wavss_a_dcl,Science
CE07SHSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_mean_directional_recovered,Ingest.wavss-a-dcl_recovered,wavss_a_dcl_recovered_driver,wavss_a_dcl,Science
CE07SHSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_motion_recovered,Ingest.wavss-a-dcl_recovered,wavss_a_dcl_recovered_driver,wavss_a_dcl,Science
CE07SHSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_non_directional_recovered,Ingest.wavss-a-dcl_recovered,wavss_a_dcl_recovered_driver,wavss_a_dcl,Science
CE07SHSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_statistics_recovered,Ingest.wavss-a-dcl_recovered,wavss_a_dcl_recovered_driver,wavss_a_dcl,Science
CE07SHSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_fourier,Ingest.wavss-a-dcl-full_telemetered,wavss_a_dcl_telemetered_driver,wavss_a_dcl,Science
CE07SHSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_mean_directional,Ingest.wavss-a-dcl-full_telemetered,wavss_a_dcl_telemetered_driver,wavss_a_dcl,Science
CE07SHSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_motion,Ingest.wavss-a-dcl-full_telemetered,wavss_a_dcl_telemetered_driver,wavss_a_dcl,Science
CE07SHSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_non_directional,Ingest.wavss-a-dcl-full_telemetered,wavss_a_dcl_telemetered_driver,wavss_a_dcl,Science
CE07SHSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_statistics,Ingest.wavss-a-dcl-full_telemetered,wavss_a_dcl_telemetered_driver,wavss_a_dcl,Science
CE07SHSP-SP001-00-SPPENG000,telemetered,cspp_eng_cspp_dbg_pdbg_batt_eng,Ingest.dbg-pdbg-cspp_telemetered,dbg_pdbg_cspp_telemetered_driver,dbg_pdbg_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,telemetered,cspp_eng_cspp_dbg_pdbg_gps_eng,Ingest.dbg-pdbg-cspp_telemetered,dbg_pdbg_cspp_telemetered_driver,dbg_pdbg_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,telemetered,cspp_eng_cspp_dbg_pdbg_metadata,Ingest.dbg-pdbg-cspp_telemetered,dbg_pdbg_cspp_telemetered_driver,dbg_pdbg_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,telemetered,cspp_eng_cspp_wc_hmr_eng,Ingest.wc-hmr-cspp_telemetered,wc_hmr_cspp_telemetered_driver,wc_hmr_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,telemetered,cspp_eng_cspp_wc_hmr_metadata,Ingest.wc-hmr-cspp_telemetered,wc_hmr_cspp_telemetered_driver,wc_hmr_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,telemetered,cspp_eng_cspp_wc_sbe_eng,Ingest.wc-sbe-cspp_telemetered,wc_sbe_cspp_telemetered_driver,wc_sbe_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,telemetered,cspp_eng_cspp_wc_sbe_metadata,Ingest.wc-sbe-cspp_telemetered,wc_sbe_cspp_telemetered_driver,wc_sbe_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,telemetered,cspp_eng_cspp_wc_wm_eng,Ingest.wc-wm-cspp_telemetered,wc_wm_cspp_telemetered_driver,wc_wm_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,telemetered,cspp_eng_cspp_wc_wm_metadata,Ingest.wc-wm-cspp_telemetered,wc_wm_cspp_telemetered_driver,wc_wm_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,recovered_cspp,cspp_eng_cspp_dbg_pdbg_batt_eng_recovered,Ingest.dbg-pdbg-cspp_recovered,dbg_pdbg_cspp_recovered_driver,dbg_pdbg_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,recovered_cspp,cspp_eng_cspp_dbg_pdbg_gps_eng_recovered,Ingest.dbg-pdbg-cspp_recovered,dbg_pdbg_cspp_recovered_driver,dbg_pdbg_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,recovered_cspp,cspp_eng_cspp_dbg_pdbg_metadata_recovered,Ingest.dbg-pdbg-cspp_recovered,dbg_pdbg_cspp_recovered_driver,dbg_pdbg_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,recovered_cspp,cspp_eng_cspp_wc_hmr_eng_recovered,Ingest.wc-hmr-cspp_recovered,wc_hmr_cspp_recovered_driver,wc_hmr_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,recovered_cspp,cspp_eng_cspp_wc_hmr_metadata_recovered,Ingest.wc-hmr-cspp_recovered,wc_hmr_cspp_recovered_driver,wc_hmr_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,recovered_cspp,cspp_eng_cspp_wc_sbe_eng_recovered,Ingest.wc-sbe-cspp_recovered,wc_sbe_cspp_recovered_driver,wc_sbe_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,recovered_cspp,cspp_eng_cspp_wc_sbe_metadata_recovered,Ingest.wc-sbe-cspp_recovered,wc_sbe_cspp_recovered_driver,wc_sbe_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,recovered_cspp,cspp_eng_cspp_wc_wm_eng_recovered,Ingest.wc-wm-cspp_recovered,wc_wm_cspp_recovered_driver,wc_wm_cspp,Engineering
CE07SHSP-SP001-00-SPPENG000,recovered_cspp,cspp_eng_cspp_wc_wm_metadata_recovered,Ingest.wc-wm-cspp_recovered,wc_wm_cspp_recovered_driver,wc_wm_cspp,Engineering
CE07SHSP-SP001-01-DOSTAJ000,telemetered,dosta_abcdjm_cspp_instrument,Ingest.dosta-abcdjm-cspp_telemetered,dosta_abcdjm_cspp_telemetered_driver,dosta_abcdjm_cspp,Science
CE07SHSP-SP001-01-DOSTAJ000,telemetered,dosta_abcdjm_cspp_metadata,Ingest.dosta-abcdjm-cspp_telemetered,dosta_abcdjm_cspp_telemetered_driver,dosta_abcdjm_cspp,Science
CE07SHSP-SP001-01-DOSTAJ000,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered,Ingest.dosta-abcdjm-cspp_recovered,dosta_abcdjm_cspp_recovered_driver,dosta_abcdjm_cspp,Science
CE07SHSP-SP001-01-DOSTAJ000,recovered_cspp,dosta_abcdjm_cspp_metadata_recovered,Ingest.dosta-abcdjm-cspp_recovered,dosta_abcdjm_cspp_recovered_driver,dosta_abcdjm_cspp,Science
CE07SHSP-SP001-02-VELPTJ000,telemetered,velpt_j_cspp_instrument,Ingest.velpt-j-cspp_telemetered,velpt_j_cspp_telemetered_driver,velpt_j_cspp,Science
